label,url,filepath,width,height
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFhV-kOoas6CWw2ginKaGuLmRG89NtdbC_iA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_38.jpg,282,179
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZKVkU_qCcONX-PsvQB1LIAQgyh-8jXaFeRg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_39.jpg,291,173
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBDhwQKTPYlAFL2OHyA1i2cd5sLg1rrCGCyw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_40.jpg,300,168
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ50g8JqqckvkrqbDV6-lPCzGHT1iRO_HJ9mg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_41.jpg,269,188
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFLq7DXkkgAltbBeJ2V47z-M3AxuFu6Hxd5g&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_42.jpg,272,186
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSRU7z32M5NsrI6tf5RyS3SwPeUiZ62xQCUw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_43.jpg,259,194
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWucJXbZfawRl7knWR3OnD7bTaxFLyeN0sGg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_44.jpg,300,168
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTInNlRARdcIrme94rW6JyIdQjck6iE1GVb_w&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_45.jpg,299,168
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTv72lloBHXv-AosJ0kQs5kjrTUe6HNNZspMg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_46.jpg,300,168
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkmO5xAv5bszncY2fGrdG0h5V-ZWctR3W-Ww&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_47.jpg,383,131
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfdM5JwboMUpijISjzMboifDnag94xWbnLAg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_48.jpg,300,168
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrv4fXHeOBM1vwrSOcSiVm0N6Q7naNDBvcyw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_49.jpg,259,194
buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsoTWLLNSwJqLlXoEkqXMvCvsJGrOhnkS2lQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\buildings\buildings_50.jpg,340,148
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIQzi5lG7IHr5qG_f38_aFNFyPkdiMKijZjrwcgS4oC9z1enhfd5xTpojE&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_1.jpg,82,46
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJ6FiyWuIBSvUQTkuYx9MzKLHaN27ast0Ej10lz-eM8SlKnAVAS0kBKhtN&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_2.jpg,52,46
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaHLrlN63ADMPAP_w1o5ir7SxBbC2B-QKLaSPhI4dqndgNz66-v-n1Cisx&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_3.jpg,82,46
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCd1q7e9QBB2CGcx5uuZSLILdq0U82MOfZ83EkAJQUdxa3lXda2JTCB-dU&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_4.jpg,46,57
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbuWFoz2F1WNXKgn9XIFAj7V2oXrglj4MeyQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_5.jpg,276,183
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZgr2PYoclFBft3IzkMpMt6Now14lh_t8mgw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_6.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS29WxsoLnQrefKMnisjEEtoQfGKOHVaBoW1w&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_7.jpg,259,194
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIWxDe6rtmMISLf4ZqGyGh-krR-tghtb1nXw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_8.jpg,259,194
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVYFJsfrJCptPvmRiJmlbW5y-0ttRXFBn37Q&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_9.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTa3C8zFButZNcrxLZI8g7CPb8WDyR_FSCuPw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_10.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQtt2-lX16Ln2LRCsqRGyZW4OE0zt5dTsOcg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_11.jpg,318,159
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKTHzuiwGvRFgRhjSp7knHTrt5fte5mkunbQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_12.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvex8SLmwjeufWgWdJ1yzTWzCYyOvuFsTPsg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_13.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjdr52J25mQUWftT7DD0gxnqN2gOtwZow3vw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_14.jpg,225,225
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnBPeEfL_vLbVkcO3x9sH2STThXbPfwqsItA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_15.jpg,275,183
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNAJdBeuqRpLoNNITBW-9vdIOV3uqbQVoq3Q&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_16.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzyXDgmDxSTD6GfOkPuh6PaIl5tW6DFKzPfQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_17.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbkKjGwsvqkj_Q1107ikptMGYQ26pa80cRIg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_18.jpg,259,194
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSH9llflo3lTA0V_y-yF5IEjLYBNRCPyH8Ryw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_19.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRclqTQpch4Wibx5Sozv5Zm8BBSJQLoJOXWAQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_20.jpg,299,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAqbSA2FgdCpfYJT3mjkrcngp_LvvAyrJp2Q&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_21.jpg,309,163
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlWlA6lqaK-ZL3gI1wOQaxN3qDT5LoBSEkxA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_22.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkQgnCVWXu4XWVz7DJzCU6swf11M_yihxoDg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_23.jpg,275,183
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVBePXFpz3EQlTjo1I5RFQMMqiNG63EkSCkA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_24.jpg,310,163
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5JH6_4Mz2mSGChYyE8OzeqAxblnR5_NUIbQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_25.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ08q6VO1w26TdhlI6FDA3SHuIlHNyWL5ZCmg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_26.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZ7mmKIY4vorFjQnDh1BFq3zYpcvY-p2KKdQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_27.jpg,275,183
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdIIVmIgEJdOLyerCixanUChosHb5xd9wxBBZCv9pi&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_28.jpg,50,50
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNxic-9wGNBvO2n91XqqffMuItseAGwCoQ2SODUASq&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_29.jpg,50,50
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtIubWYNsd0UghoTcZoyj6QSFTFGGB-qoTrT9fE1nhaN1w7o1QE_kz&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_30.jpg,50,50
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHSRv2QBAUnod1F81ldIiZaigUBnf3QlFEcA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_31.jpg,225,225
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQS_9U1ybsHlvMm5Jkbjz4o63kFXVswrh4OA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_32.jpg,310,163
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQu1Nxq0jq05T2AJzYHV8lNZlt1EuPxwwcsUw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_33.jpg,225,225
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCUPtbwG6USYfzzFxS4fE8gehhGJwrEz9wug&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_34.jpg,225,225
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTCiNf5ZRFso9kZr8E5BmfsAXRUA6t7W3VNw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_35.jpg,184,273
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_5eRkKW-pDcKNjlUL3bIWDaXIUUcO0Qzowg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_36.jpg,320,157
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvnTEfxuSo6WCV72yl9XJq1MA9OyLZ2AR_1w&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_37.jpg,380,133
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRR7hABZqMyq9YXoO2LjSPmTxpdNsp9wetZ4g&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_38.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHCFD6sPN2tzB_e1St7V_48rA_5GAn5EX06A&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_39.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE2clg35SHCiFkSb-ik_UxQQvAvhH-AhYQkA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_40.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRckRhX7Zqd0RpWrqhVR6MNUCt4FSLIaqKrQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_41.jpg,259,194
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTu7_THEOz_3uGPf3GCH2H4VstzpFiZlfsG8g&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_42.jpg,296,171
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlkLdilAUeHrlWs-ZQyiFEQ88X60nTBQ_wzQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_43.jpg,259,194
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3AF7FQj5hZX1QMTCxlC9PKeqQ4EJwiU_T1Q&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_44.jpg,296,170
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxjI63UMkB54KK3czVIgANVQAH0UQkHnZj6A&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_45.jpg,275,183
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrtC24LIwbXdGUZhEZ2i9_yNZvsTXCYx3nCg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_46.jpg,300,168
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTceajNiuYiTJbwvVkIXEfyO_hndxVt3s4spQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_47.jpg,225,225
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEKkmwVfNYSPk6BpgbPlht7fbkQuFuwrFStQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_48.jpg,277,182
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBMvY6nWnY_pn3jWBTSN4qq9-06Vv_6lkFXw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_49.jpg,225,225
cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRDgsPhTQZjex9Wa4iSm96YFxk3v_XzIErmA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cars\cars_50.jpg,318,159
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5fmPDWGfeHedaKN8x2KdAWvAaTIpRQ0LmOAGUvXh9stgMilXULjye_87R&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_1.jpg,46,47
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1xaoHDNjy-h4ovzANs8J7ljUQB4x0gJfJQmpqdEb28JekV46E7TjXwrtg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_2.jpg,69,46
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLUxEgNu9bh03gbT0lZEcZrtjLeXEwC_jApGVcXtVKQ_t5dPtvyKjJZ8Hc&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_3.jpg,77,46
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIAAMh1ztNH_0758uUdZtunB_D47K0853dAg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_4.jpg,275,183
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRibjfb8BQ6Muk3YmMx8sC7PBwYv_rinBa8Ow&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_5.jpg,275,183
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAkyaZRHWVvU4mdT347JhED5-bWqo5ULi5mg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_6.jpg,431,117
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkkNddrOpv7Ya4aSrC3yMJzEBISrJWNi9wvw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_7.jpg,274,184
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxBymMG_TfIXTIIRRhRJJiI5b2t5nKYabERw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_8.jpg,194,259
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSv4MTKxKMt1nmnb2So9o_eLOB84OLZN1pfmg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_9.jpg,360,140
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSztReMuWeE9M_Ck6B5SUWgxdxmDfaIuJLw5g&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_10.jpg,275,183
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNSj-1voW7JrUD2OvrLKgSXUWDTBRyU-iKsQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_11.jpg,275,183
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6T6ig07FB2SosBXLn2tTV5s9rC6HoxTIxwQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_12.jpg,224,225
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBWQ4BpWPPCifXb30i5hOWoQZ4ECp71KPPLw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_13.jpg,183,275
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAjnFL_rE56EA6Kd_sNIkiYy8qxnhrTZYUhg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_14.jpg,225,225
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSB4RVsCzdWnpo9WNUEZqRWMG5JT5HYm7TJXA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_15.jpg,290,174
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuHUlP6F15TiQpEK3oo9uzyvk0gFBypWJqAA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_16.jpg,275,183
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJyMj8zPksmoCXVdMSxAcsY3m0eKJSefDQVA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_17.jpg,275,183
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjNlMllnsEkM4--m_EpFpvWn3nM67YsexJ3w&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_18.jpg,187,269
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTH7vDN07mCqaSv-VvdFX3VYd2Ic9uFyha4kA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_19.jpg,300,168
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNtcfap_t77m1KhQzQd-QzIv8De4UvePwU9A&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_20.jpg,275,183
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjzJyXFwIWX7XY5FSFuAdtFeZmM47jxgpY2w&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_21.jpg,358,141
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYt-AZqr1QCfIrx9MbWxLRgrQz7VvQNX-84g&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_22.jpg,287,175
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-QCKkjwSHE9Kzr_avfXC9l42QXM-8qByw7Q&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_23.jpg,275,183
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcROsvovtIaAJySZhAhPdRH-EOqh6DzxHoKqEg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_24.jpg,310,162
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwopaXaaC6q8Jc9bCWJaPhkpw_b5j72yP4ENq7E33yxB7JtzDliVSy&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_25.jpg,50,50
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRppnTZ5HzCaYjTWOiJ8jo-zsIzIHAQtwvN7m8Zern2jC8TVNXlSQZG&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_26.jpg,50,50
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9ofnX8loawedibvHA8qTo2CGgIoIFB3-XtLCoU-SruK9M8vHuY_p0&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_27.jpg,50,50
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGnK6Dz9re3JRrKS1hr4bd2W3v6_SL1MB2LQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_28.jpg,181,278
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_eYIgvR9K3_6ozdlIH1MsSjcdiR-LQMKfcA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_29.jpg,343,147
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR--cgIVUQwxWr3GrX5cY2NQdt2rtSsaZanPA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_30.jpg,360,140
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSb-gEhzmCl0W5MAv0JbeMO9Ox4iTwlh_27fg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_31.jpg,373,135
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjWT1rwcEcBHd9blsAxsGCkLj3hn9DXUTmrQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_32.jpg,300,168
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1C8HMDleZTQG44cEo86g3_3JCmEoT9MdQ9g&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_33.jpg,300,168
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_klvI5xZLEcLmfxTKgsQjvhoLj6k5NPh3TQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_34.jpg,259,194
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZAKLApbnI5kyfd9QVjex0Pm_k_o0LAav0xA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_35.jpg,201,251
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYvEqpaaXwHmi20BtR7fNUzpb9MYEZQ-MhZA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_36.jpg,272,185
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpoWMOnHxZVsCPKzJxOb5NJyyx1P4BWFOpYw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_37.jpg,275,183
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaaKZjTC4W1tC685hEZQ8J8VTgLOwAqI-AzA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_38.jpg,290,174
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ98U1b7h2boJCkjLILsctoWHlYeCW2VAi62A&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_39.jpg,348,145
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ47zXPeqKhqa__aNyVVqbnxSSxeapfe7UJCA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_40.jpg,201,251
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXdsbCB3krnF1GVou2QjDiecGBBGIUq3Zj9w&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_41.jpg,170,297
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_VteKvosWMTM5MmWuIHiaNc5sFzlpmQwVxw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_42.jpg,300,168
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTziCfaBKWyBQVmi4usD-mZ5CaJFkl_ALc-xQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_43.jpg,300,168
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhhh9qlm_JX8GFMUet9Q1FUCRf2EFodu0r4w&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_44.jpg,194,259
cats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIBvc6GVZc4rxXOl0l0pG5fsF42RL80VbSkQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\cats\cats_45.jpg,225,225
